Transaction Id,Item-1,item-2,Item-3,Item-4,Item-5,Item-6,Item-7,Item-8,Item-9,Item-10,Item-11,Item-12
7323030,misc. beverages,specialty chocolate,,,,,,,,,,
9762245,baking powder,,,,,,,,,,,
1341003,bottled water,soda,,,whipped/sour cream,cream cheese ,mayonnaise,brown bread,long life bakery product,,,
8465289,meat,chicken,berries,yogurt,,,,,,,,
9281150,bottled water,bottled beer,,,,,,,,,,
3932164,pork,pip fruit,,,,,,,,,,
1455526,tropical fruit,pip fruit,soda,white wine,butter,UHT-milk,frozen vegetables,pastry,margarine,sugar,soups,soda
7195609,citrus fruit,pip fruit,root vegetables,other vegetables,,,,,,,,
5468964,rolls/buns,soda,canned beer,,,,,,,,,
9759759,meat spreads,specialty bar,,,,,,,,,,
3054699,brown bread,bottled water,specialty bar,,,,,,,,,
1313996,bottled water,,,,canned beer,,,,,,,
9188617,frankfurter,UHT-milk,oil,bottled water,other vegetables,dessert,butter milk,sliced cheese,processed cheese,fruit/vegetable juice,chocolate,shopping bags
4206282,pork,citrus fruit,pip fruit,root vegetables,soda,misc. beverages,specialty chocolate,hygiene articles,napkins,,,
7281494,yogurt,hard cheese,rolls/buns,sweet spreads,,,,,,,,
5511740,soda,,,,,,,,,,,
3779038,canned beer,,,,,,,,,,,
7391657,pastry,,,,,,,,,,,
6512082,citrus fruit,herbs,other vegetables,curd,,,,,,,,
8631506,citrus fruit,,,,newspapers,,,,,,,
5578174,sausage,domestic eggs,pastry,bottled water,,,,,,,,
4453334,decalcifier,,,,UHT-milk,mayonnaise,baking powder,bottled water,fruit/vegetable juice,,,
4096547,sausage,ham,meat,butter,,,,,,,,
8558381,beef,chocolate,,,,,,,,,,
1717894,hamburger meat,ketchup,,,,,,,,,,
2323565,mayonnaise,white bread,soda,,,,,,,,,
5261403,fruit/vegetable juice,chewing gum,,,margarine,bottled beer,newspapers,,,,,
7601594,finished products,pip fruit,other vegetables,domestic eggs,sparkling wine,chocolate,newspapers,pot plants,,,,
9116966,chicken,other vegetables,bottled beer,canned beer,,,,,,,,
2275705,whole milk,dessert,soda,bottled beer,brown bread,pasta,margarine,bottled water,fruit/vegetable juice,red/blush wine,,
3747846,ham,root vegetables,other vegetables,dessert,,,,,,,,
8235670,liquor,,,,,,,,,,,
3154326,canned beer,,,,,,,,,,,
5728333,dog food,cling film/bags,,,domestic eggs,mustard,canned fish,,,,,
2925010,citrus fruit,tropical fruit,yogurt,UHT-milk,oil,fruit/vegetable juice,,,,,,
5039866,tropical fruit,dessert,yogurt,domestic eggs,soda,fruit/vegetable juice,pot plants,,,,,
1571232,beef,citrus fruit,root vegetables,bottled water,,,,,,,,
1624499,photo/film,,,,bottled beer,salty snack,waffles,chewing gum,,,,
5509377,chicken,butter,UHT-milk,spread cheese,,,,,,,,
9083059,sausage,rolls/buns,misc. beverages,fruit/vegetable juice,,,,,,,,
3634453,whole milk,,,,,,,,,,,
1258449,meat,other vegetables,white bread,newspapers,,,,,,,,
9007881,whole milk,rolls/buns,specialty chocolate,candy,yogurt,soda,abrasive cleaner,newspapers,,,,
1635806,beef,root vegetables,whole milk,butter,whole milk,butter,yogurt,processed cheese,specialty cheese,white bread,margarine,specialty bar
8996948,ham,meat,berries,other vegetables,rolls/buns,,,,,,,
7585141,sausage,meat,other vegetables,frozen vegetables,dish cleaner,,,,,,,
8390150,sausage,brown bread,roll products ,coffee,semi-finished bread,newspapers,,,,,,
8608616,ham,other vegetables,yogurt,domestic eggs,chocolate,,,,,,,
8779216,pork,other vegetables,rolls/buns,canned fish,,,,,,,,
4473831,canned beer,specialty bar,,,,,,,,,,
5583760,chicken,bottled water,liquor (appetizer),,other vegetables,whole milk,butter milk,yogurt,ice cream,rolls/buns,pastry,fruit/vegetable juice
3156197,beef,hamburger meat,tropical fruit,pip fruit,shopping bags,,,,,,,
5893656,yogurt,condensed milk,pet care,house keeping products,,,,,,,,
6915732,tropical fruit,whole milk,margarine,sugar,bottled water,,,,,,,
7820433,chicken,root vegetables,rolls/buns,margarine,,,,,,,,
5744798,flower soil/fertilizer,,,,,,,,,,,
3915384,other vegetables,whole milk,waffles,,,,,,,,,
6111183,frozen vegetables,domestic eggs,pastry,,,,,,,,,
9404047,margarine,,,,,,,,,,,
8901688,meat,,,,,,,,,,,
7542814,meat,newspapers,,,,,,,,,,
4965263,pip fruit,canned beer,white wine,,herbs,other vegetables,whole milk,yogurt,spread cheese,brown bread,dog food,fruit/vegetable juice
8549286,ham,citrus fruit,tropical fruit,pip fruit,,,,,,,,
8007833,beef,whole milk,margarine,salty snack,,,,,,,,
5103647,other vegetables,bottled water,bottled beer,waffles,waffles,chocolate,specialty chocolate,specialty bar,,,,
5113712,ham,tropical fruit,beverages,hard cheese,pot plants,,,,,,,
9921052,yogurt,frozen vegetables,napkins,newspapers,,,,,,,,
6899760,other vegetables,frozen fish,vinegar,,,,,,,,,
2388035,whole milk,domestic eggs,cling film/bags,,pastry,bottled water,,,,,,
6226584,root vegetables,UHT-milk,rolls/buns,brown bread,yogurt,beverages,cream cheese ,frozen vegetables,frozen meals,brown bread,pastry,cereals
1638736,frankfurter,liver loaf,pip fruit,whole milk,,,,,,,,
2013917,bottled beer,,,,whole milk,curd,domestic eggs,salt,vinegar,oil,margarine,spices
1081610,hamburger meat,pip fruit,root vegetables,other vegetables,bottled water,newspapers,,,,,,
2784226,sausage,packaged fruit/vegetables,whole milk,brown bread,margarine,cat food,bottled water,soda,,,,
9387677,chicken,beef,root vegetables,brown bread,,,,,,,,
2788964,dishes,,,,specialty bar,napkins,shopping bags,,,,,
1947380,pork,root vegetables,sliced cheese,specialty chocolate,root vegetables,whole milk,yogurt,brown bread,instant coffee,seasonal products,,
6021047,frankfurter,chicken,pork,citrus fruit,,,,,,,,
2946881,napkins,,,,,,,,,,,
9433824,root vegetables,UHT-milk,soda,,cream cheese ,pet care,newspapers,,,,,
3666455,chicken,beef,root vegetables,whole milk,,,,,,,,
7124045,frankfurter,rolls/buns,,,,,,,,,,
1352426,canned beer,,,,,,,,,,,
5000604,canned beer,,,,UHT-milk,frozen meals,frozen potato products,rolls/buns,waffles,chocolate,candy,
8605357,sausage,ham,grapes,other vegetables,pastry,margarine,newspapers,,,,,
5759860,frankfurter,sausage,pork,sliced cheese,,,,,,,,
3159575,bottled water,,,,flour,margarine,baking powder,pudding powder,,,,
4595962,other vegetables,whole milk,yogurt,ice cream,,,,,,,,
1243861,rolls/buns,,,,domestic eggs,pastry,ketchup,pickled vegetables,soda,syrup,skin care,newspapers
8602740,frankfurter,pork,citrus fruit,other vegetables,sugar,canned beer,shopping bags,,,,,
5531940,sausage,whole milk,UHT-milk,rolls/buns,other vegetables,whole milk,butter,curd,whipped/sour cream,salad dressing,frozen dessert,frozen potato products
9306225,frankfurter,chicken,hamburger meat,pip fruit,,,,,,,,
7790459,whole milk,pastry,,,other vegetables,pastry,flour,canned beer,red/blush wine,,,
9808403,beef,citrus fruit,pip fruit,root vegetables,,,,,,,,
6967990,canned beer,,,,,,,,,,,
8646064,frankfurter,margarine,bottled beer,,,,,,,,,
4008912,frozen chicken,salty snack,,,bottled water,chocolate,dish cleaner,,,,,
8057645,pork,whipped/sour cream,ice cream,rolls/buns,curd,UHT-milk,hard cheese,domestic eggs,rolls/buns,,,
9925697,tropical fruit,berries,other vegetables,butter,,,,,,,,
3068077,other vegetables,,,,,,,,,,,
7891755,coffee,soda,,,rolls/buns,margarine,soda,shopping bags,,,,
7651622,meat,other vegetables,whole milk,whipped/sour cream,,,,,,,,
7185796,citrus fruit,soft cheese,rolls/buns,pastry,whole milk,whipped/sour cream,curd cheese,frozen vegetables,soups,cat food,chewing gum,
8267173,citrus fruit,tropical fruit,root vegetables,other vegetables,,,,,,,,
9189321,other vegetables,salty snack,dishes,house keeping products,,,,,,,,
9846263,beef,root vegetables,,,,,,,,,,
9973217,dishes,,,,,,,,,,,
9463184,shopping bags,,,,hard cheese,cream cheese ,flour,sweet spreads,soda,long life bakery product,,
8258709,tropical fruit,other vegetables,whipped/sour cream,beverages,salty snack,newspapers,,,,,,
8527814,hamburger meat,other vegetables,sauces,soda,waffles,dish cleaner,,,,,,
9322540,sausage,other vegetables,dessert,pastry,soda,,,,,,,
9437040,whole milk,curd,semi-finished bread,baking powder,,,,,,,,
7011059,other vegetables,,,,,,,,,,,
6135644,ice cream,,,,instant coffee,bottled water,red/blush wine,,,,,
8903554,turkey,other vegetables,whipped/sour cream,canned vegetables,yogurt,domestic eggs,rolls/buns,pastry,margarine,,,
7147212,pip fruit,berries,other vegetables,whole milk,other vegetables,whole milk,butter,curd,butter milk,frozen vegetables,domestic eggs,oil
6404142,chicken,hamburger meat,root vegetables,onions,rolls/buns,baking powder,liqueur,,,,,
2571771,root vegetables,whole milk,yogurt,whipped/sour cream,popcorn,nut snack,waffles,shopping bags,,,,
7502684,sausage,meat,rolls/buns,canned beer,chewing gum,candles,,,,,,
6556753,pickled vegetables,canned fish,soda,bottled beer,,,,,,,,
4472795,frankfurter,sausage,packaged fruit/vegetables,condensed milk,long life bakery product,,,,,,,
9079367,meat,frozen meals,roll products ,bottled beer,soda,napkins,,,,,,
2805979,berries,butter milk,yogurt,pet care,,,,,,,,
2722012,chewing gum,,,,,,,,,,,
1791576,specialty chocolate,,,,,,,,,,,
9796345,sausage,,,,,,,,,,,
2769499,butter milk,rolls/buns,long life bakery product,,,,,,,,,
8342913,canned beer,,,,yogurt,whipped/sour cream,fruit/vegetable juice,,,,,
9306164,frankfurter,onions,herbs,other vegetables,,,,,,,,
6851212,bottled water,bottled beer,,,,,,,,,,
2399068,pork,root vegetables,shopping bags,,,,,,,,,
8183727,bottled beer,,,,,,,,,,,
6609748,soda,,,,cleaner,,,,,,,
9485904,yogurt,beverages,fruit/vegetable juice,detergent,,,,,,,,
6152604,pet care,,,,,,,,,,,
1049139,pork,whole milk,sliced cheese,,yogurt,whipped/sour cream,frozen vegetables,coffee,bottled water,soda,salty snack,long life bakery product
4635602,tropical fruit,berries,other vegetables,whole milk,cream cheese ,fruit/vegetable juice,napkins,shopping bags,,,,
6834746,organic sausage,whole milk,yogurt,soft cheese,yogurt,flour,oil,spices,,,,
8227922,ham,other vegetables,whole milk,butter,cat food,soda,salty snack,napkins,,,,
2849648,sausage,hamburger meat,berries,UHT-milk,,,,,,,,
9403839,whole milk,pastry,,,,,,,,,,
2356209,frozen fish,canned beer,waffles,,,,,,,,,
1812957,whipped/sour cream,,,,bottled beer,napkins,shopping bags,,,,,
8555090,pork,other vegetables,yogurt,white bread,,,,,,,,
7704136,UHT-milk,bottled water,specialty chocolate,,,,,,,,,
5084475,misc. beverages,,,,,,,,,,,
2456727,specialty chocolate,,,,,,,,,,,
4235195,sausage,,,,,,,,,,,
2932415,frozen meals,,,,,,,,,,,
2207168,specialty chocolate,specialty bar,,,whipped/sour cream,rolls/buns,,,,,,
9424798,whole milk,butter,curd,yogurt,,,,,,,,
6678466,whole milk,yogurt,soda,canned beer,rolls/buns,coffee,soda,bottled beer,red/blush wine,,,
3726825,pip fruit,root vegetables,butter,UHT-milk,,,,,,,,
8273453,frozen meals,soda,,,sugar,soda,bottled beer,house keeping products,,,,
4212968,frankfurter,other vegetables,whole milk,spread cheese,butter,soft cheese,domestic eggs,white bread,margarine,cocoa drinks,bottled water,fruit/vegetable juice
6823708,pip fruit,onions,other vegetables,whole milk,bottled beer,red/blush wine,waffles,chocolate,,,,
7591500,rolls/buns,rice,canned fish,cocoa drinks,curd,cream cheese ,processed cheese,frozen potato products,pastry,,,
6566968,sausage,ham,other vegetables,whole milk,,,,,,,,
5681293,pet care,instant coffee,soda,specialty chocolate,,,,,,,,
9861807,instant coffee,,,,,,,,,,,
1525708,other vegetables,specialty bar,,,,,,,,,,
8631694,herbs,bottled water,napkins,,specialty bar,napkins,candles,,,,,
3928922,meat,dessert,UHT-milk,rice,domestic eggs,margarine,cereals,soda,candles,,,
6859948,pip fruit,root vegetables,other vegetables,dessert,oil,baking powder,pickled vegetables,dog food,coffee,,,
2533213,citrus fruit,soft cheese,domestic eggs,pastry,whole milk,dessert,whipped/sour cream,processed cheese,domestic eggs,rolls/buns,white bread,pickled vegetables
8827441,sausage,meat,chicken,pip fruit,bottled water,soda,bottled beer,specialty bar,,,,
4192774,frankfurter,whipped/sour cream,condensed milk,rolls/buns,,,,,,,,
6118453,canned beer,,,,,,,,,,,
3411090,canned beer,,,,specialty chocolate,shopping bags,,,,,,
9178340,other vegetables,frozen potato products,coffee,salty snack,,,,,,,,
5040000,soda,,,,,,,,,,,
2181201,soda,,,,,,,,,,,
8070877,pastry,,,,cat food,bottled water,soda,candy,sound storage medium,shopping bags,,
6989912,ham,frozen potato products,white bread,pastry,,,,,,,,
4635625,frankfurter,citrus fruit,canned vegetables,coffee,,,,,,,,
5837452,soda,specialty chocolate,newspapers,,,,,,,,,
9559385,whole milk,UHT-milk,domestic eggs,newspapers,,,,,,,,
8483457,whole milk,,,,,,,,,,,
6790103,misc. beverages,canned beer,shopping bags,,dishes,,,,,,,
4094348,root vegetables,other vegetables,whole milk,specialty bar,,,,,,,,
7678539,other vegetables,margarine,,,,,,,,,,
5159902,butter,,,,,,,,,,,
1220585,bottled beer,chocolate,specialty bar,,vinegar,,,,,,,
8086964,whole milk,pastry,flour,salt,,,,,,,,
5085433,pip fruit,berries,,,,,,,,,,
1221112,male cosmetics,,,,herbs,other vegetables,frozen meals,shopping bags,,,,
3360376,meat,turkey,citrus fruit,tropical fruit,,,,,,,,
3827658,bottled water,soda,dishes,,,,,,,,,
9462916,pastry,syrup,,,rolls/buns,coffee,soda,canned beer,specialty bar,,,
8376246,sausage,whole milk,yogurt,sliced cheese,rice,margarine,soda,waffles,shopping bags,,,
3025741,pork,pip fruit,other vegetables,butter,,,,,,,,
4374342,packaged fruit/vegetables,,,,,,,,,,,
8101927,other vegetables,pet care,,,,,,,,,,
3294848,misc. beverages,,,,,,,,,,,
7919212,whole milk,,,,soda,chocolate,napkins,,,,,
2360000,pip fruit,whole milk,domestic eggs,margarine,,,,,,,,
8110638,liquor,,,,,,,,,,,
9702909,whole milk,pastry,vinegar,,,,,,,,,
6704055,canned beer,,,,,,,,,,,
8703308,photo/film,,,,yogurt,domestic eggs,oil,pudding powder,pickled vegetables,salty snack,waffles,specialty bar
1120024,tropical fruit,grapes,onions,other vegetables,,,,,,,,
9855869,domestic eggs,misc. beverages,,,whipped/sour cream,domestic eggs,seasonal products,shopping bags,,,,
3633489,meat,root vegetables,whole milk,yogurt,dishes,,,,,,,
5570352,meat,whipped/sour cream,coffee,chewing gum,flour,sugar,decalcifier,shopping bags,,,,
3838836,pork,root vegetables,cream cheese ,frozen fish,,,,,,,,
4573678,rolls/buns,bottled beer,,,,,,,,,,
9630901,coffee,,,,,,,,,,,
5853987,canned beer,,,,,,,,,,,
4953715,butter milk,,,,,,,,,,,
2537825,bottled water,,,,hard cheese,rolls/buns,pastry,bottled beer,long life bakery product,detergent,napkins,house keeping products
4872664,organic sausage,citrus fruit,whole milk,whipped/sour cream,,,,,,,,
9664376,napkins,,,,pastry,salty snack,dishes,,,,,
2151854,organic sausage,pip fruit,root vegetables,other vegetables,ice cream,pastry,red/blush wine,,,,,
4311409,tropical fruit,pip fruit,other vegetables,whole milk,,,,,,,,
5268468,chocolate marshmallow,,,,hygiene articles,,,,,,,
8206914,frankfurter,root vegetables,packaged fruit/vegetables,soda,,,,,,,,
8703826,cling film/bags,,,,,,,,,,,
9365875,bottled beer,,,,pastry,margarine,cat food,pet care,bottled water,chocolate,specialty bar,dental care
1627328,citrus fruit,tropical fruit,pip fruit,yogurt,,,,,,,,
4870710,liquor,specialty bar,,,,,,,,,,
2936370,brown bread,bottled water,soda,canned beer,,,,,,,,
8733830,ice cream,,,,,,,,,,,
9145755,newspapers,,,,flower soil/fertilizer,,,,,,,
1929872,processed cheese,rolls/buns,detergent,dish cleaner,whole milk,whipped/sour cream,frozen vegetables,coffee,,,,
3032357,chicken,tropical fruit,pip fruit,other vegetables,bottled beer,pot plants,,,,,,
5726756,tropical fruit,other vegetables,rolls/buns,white bread,candy,,,,,,,
9214594,whole milk,pickled vegetables,bottled water,fruit/vegetable juice,,,,,,,,
4989715,citrus fruit,specialty bar,,,,,,,,,,
3751180,bottled beer,,,,onions,other vegetables,whole milk,dessert,frozen dessert,brown bread,canned vegetables,canned fruit
8674493,sausage,finished products,beef,citrus fruit,,,,,,,,
6031652,sausage,other vegetables,semi-finished bread,soda,specialty chocolate,,,,,,,
9077377,pip fruit,rolls/buns,bottled water,soda,shopping bags,,,,,,,
9558418,other vegetables,misc. beverages,fruit/vegetable juice,long life bakery product,soda,salty snack,long life bakery product,,,,,
1619234,sausage,other vegetables,spread cheese,rolls/buns,,,,,,,,
4303972,tropical fruit,whole milk,ice cream,,,,,,,,,
9884566,pastry,sugar,coffee,liquor (appetizer),,,,,,,,
3348677,coffee,napkins,,,butter milk,whipped/sour cream,sliced cheese,rolls/buns,soda,fruit/vegetable juice,,
8729587,ham,meat,whole milk,dessert,,,,,,,,
9188987,liquor,,,,yogurt,bottled beer,red/blush wine,dishes,,,,
2693326,sausage,pork,tropical fruit,other vegetables,,,,,,,,
1488553,frozen chicken,fruit/vegetable juice,bottled beer,shopping bags,processed cheese,,,,,,,
3764575,frankfurter,sausage,ham,hard cheese,,,,,,,,
3638507,bottled water,canned beer,,,,,,,,,,
6763900,canned beer,,,,,,,,,,,
1902105,other vegetables,,,,,,,,,,,
1249014,bottled water,,,,UHT-milk,instant coffee,,,,,,
9334754,berries,root vegetables,packaged fruit/vegetables,whipped/sour cream,,,,,,,,
4227332,dessert,fruit/vegetable juice,nut snack,specialty bar,,,,,,,,
5015275,pip fruit,sweet spreads,,,liquor,chocolate marshmallow,,,,,,
1807745,pork,packaged fruit/vegetables,whole milk,white bread,semi-finished bread,ready soups,bottled water,misc. beverages,shopping bags,,,
2146196,frankfurter,root vegetables,butter milk,rolls/buns,,,,,,,,
2240540,bottled water,misc. beverages,liquor,chewing gum,,,,,,,,
3859199,tropical fruit,other vegetables,whipped/sour cream,white bread,fruit/vegetable juice,bottled beer,sparkling wine,,,,,
1854044,pip fruit,white bread,coffee,soda,napkins,shopping bags,,,,,,
2442751,tropical fruit,UHT-milk,pastry,chocolate,,,,,,,,
4595782,bottled beer,liquor,,,,,,,,,,
2537360,candles,,,,,,,,,,,
4540769,spread cheese,soda,,,ice cream,chocolate marshmallow,candy,toilet cleaner,dental care,,,
1674285,pork,tropical fruit,herbs,whole milk,,,,,,,,
8307784,canned beer,white wine,,,flower (seeds),,,,,,,
2234919,pork,bottled water,rum,white wine,fruit/vegetable juice,cling film/bags,,,,,,
6055362,beverages,frozen vegetables,coffee,soda,frozen vegetables,domestic eggs,white bread,semi-finished bread,sugar,baking powder,canned fish,coffee
7980825,sausage,beef,tropical fruit,onions,,,,,,,,
6702427,tropical fruit,yogurt,whipped/sour cream,,,,,,,,,
